record_id,transformer_id,log_date,load_pct_of_rated
LOA-000509,TXR-0059,2024-06-06,49.618894941452744
LOA-000448,TXR-0051,2024-06-14,81.45754707071741
LOA-000463,TXR-0053,2023-08-30,54.11251673309895
LOA-000176,TXR-0022,2024-03-04,79.03440218143122
LOA-000787,TXR-0092,2023-12-13,50.90503003661643
LOA-000111,TXR-0013,2024-03-12,
LOA-001837,TXR-0217,2023-05-11,69.06526324430479
LOA-001440,TXR-0167,2023-03-28,73.27264764974947
LOA-000093,TXR-0011,2023-06-29,54.653994571449175
LOA-000899,TXR-0106,2024-01-16,70.7387562421889
LOA-000394,TXR-0045,2023-12-04,72.07599595628996
LOA-000019,TXR-0003,2024-01-16,82.60497850356606
LOA-000322,TXR-0037,2024-03-28,93.66159450165316
LOA-001587,TXR-0186,2023-03-01,61.84989207946542
LOA-000918,TXR-0107,2023-11-21,58.25392985290781
LOA-001291,TXR-0150,2023-02-07,81.74950877394618
LOA-001972,TXR-0232,2023-10-21,66.68077167856963
LOA-000663,TXR-0077,2023-07-24,84.35344155104939
LOA-001702,TXR-0201,2023-02-05,68.37436303836921
LOA-000906,TXR-0106,2023-12-17,74.5280564845671
LOA-001401,TXR-0163,2023-08-04,33.28171144210606
LOA-001574,TXR-0185,2023-10-25,54.72614840616828
LOA-000403,TXR-0046,2024-03-04,59.87477924414364
LOA-000022,TXR-0003,2024-04-03,56.82180039612796
LOA-000309,TXR-0036,2024-03-05,59.244993658637135
LOA-001664,TXR-0196,2023-05-13,77.73875827790023
LOA-000882,TXR-0104,2024-01-17,70.07166178456836
LOA-000166,TXR-0021,2023-06-28,68.5263662172884
LOA-000457,TXR-0052,2024-01-07,82.47123640682754
LOA-001836,TXR-0217,2024-06-28,53.34628098297344
LOA-000245,TXR-0028,2023-09-06,93.5489205196252
LOA-001456,TXR-0169,2024-03-30,79.65072120754282
LOA-001393,TXR-0162,2023-11-10,76.17212350063373
LOA-000965,TXR-0112,2023-12-18,78.59543421041437
LOA-000469,TXR-0053,2023-12-05,72.04421621882805
LOA-000110,TXR-0013,2023-02-28,54.75715792360261
LOA-000644,TXR-0075,2023-04-13,55.06784112560365
LOA-001754,TXR-0207,2023-07-11,71.84569027375326
LOA-000502,TXR-0058,2023-07-03,69.56422852183721
LOA-000109,TXR-0013,2023-04-08,52.203802954249696
LOA-000728,TXR-0085,2023-01-12,84.21248085198236
LOA-000388,TXR-0044,2023-01-13,56.66685866182363
LOA-001409,TXR-0163,2023-04-12,30.742179474256325
LOA-000206,TXR-0025,2024-05-04,80.8763967976426
LOA-001371,TXR-0160,2024-06-22,80.80503857303896
LOA-001056,TXR-0123,2023-02-16,56.91633843350394
LOA-001215,TXR-0141,2024-01-06,75.70503876428705
LOA-001113,TXR-0130,2024-04-29,78.8589792982934
LOA-001877,TXR-0221,2024-06-25,71.98063229647461
LOA-001485,TXR-0173,2023-04-15,68.47384736279871
LOA-000321,TXR-0037,2023-03-11,93.02856776367742
LOA-001266,TXR-0147,2023-12-28,90.9456188866462
LOA-001789,TXR-0211,2023-03-22,61.68445606048197
LOA-000742,TXR-0087,2024-05-05,76.55623954380222
LOA-001339,TXR-0156,2023-03-30,55.8884639335375
LOA-001280,TXR-0148,2024-05-22,51.43057070774169
LOA-001866,TXR-0220,2024-01-06,73.74771457374165
LOA-001692,TXR-0199,2024-03-12,55.43409471758915
LOA-001269,TXR-0147,2023-08-14,83.38172250173162
LOA-000253,TXR-0029,2024-05-20,80.19958055275782
LOA-000223,TXR-0026,2023-02-24,67.47396795403154
LOA-000620,TXR-0072,2023-07-20,64.79643303696535
LOA-001131,TXR-0132,2023-04-24,81.30748259779726
LOA-001143,TXR-0133,2024-06-07,78.21522848978496
LOA-000666,TXR-0077,2023-05-16,74.82894487537995
LOA-001892,TXR-0223,2023-05-30,67.30976285978065
LOA-001044,TXR-0122,2023-08-09,45.48820933752496
LOA-001433,TXR-0166,2023-08-30,64.76655198401755
LOA-000909,TXR-0107,2024-01-05,63.70544029446093
LOA-000718,TXR-0083,2023-05-07,86.8221008975236
LOA-000834,TXR-0098,2023-10-10,85.59325300180912
LOA-000246,TXR-0028,2024-04-24,91.04094228499024
LOA-000225,TXR-0026,2023-05-01,73.03108566850214
LOA-000477,TXR-0054,2024-06-10,49.196404691019225
LOA-000429,TXR-0049,2023-02-27,65.32086949328354
LOA-000872,TXR-0102,2023-10-11,81.07350378600009
LOA-000561,TXR-0064,2023-02-25,84.62660827630425
LOA-000233,TXR-0027,2023-07-17,61.4096410429688
LOA-001429,TXR-0166,2023-08-03,71.99614054374901
LOA-001552,TXR-0182,2023-12-14,82.484976226849
LOA-000148,TXR-0018,2024-03-22,84.01869281037725
LOA-000580,TXR-0067,2024-04-17,92.24427165614085
LOA-001945,TXR-0229,2024-04-09,67.22603261021297
LOA-001192,TXR-0139,2023-10-09,75.96187573242956
LOA-000096,TXR-0012,2023-03-09,82.12085890071603
LOA-001121,TXR-0131,2023-10-03,72.78625993135425
LOA-000585,TXR-0068,2023-07-05,31.60976795472068
LOA-000790,TXR-0093,2023-12-07,74.6168715942266
LOA-000931,TXR-0109,2023-04-12,91.11796512272365
LOA-000466,TXR-0053,2024-03-10,59.99663544810709
LOA-000262,TXR-0030,2024-06-29,56.09777700751675
LOA-001258,TXR-0146,2024-06-30,68.526893353123
LOA-000556,TXR-0064,2023-01-22,81.19476024114589
LOA-000724,TXR-0084,2023-10-20,76.39354680163578
LOA-001849,TXR-0218,2024-03-07,56.75659784608854
LOA-000868,TXR-0102,2023-01-21,70.04249848184813
LOA-000217,TXR-0026,2024-04-26,71.57514322422362
LOA-000938,TXR-0110,2024-03-28,82.19326386095234
LOA-001959,TXR-0231,2023-10-06,62.45135474117627
LOA-000815,TXR-0096,2023-12-11,82.64838956001225
LOA-001912,TXR-0225,2023-01-31,79.09292743231251
LOA-000495,TXR-0058,2023-12-02,62.9951148812167
LOA-000112,TXR-0013,2024-01-27,50.73180116544181
LOA-001018,TXR-0118,2024-06-30,67.59219459522258
LOA-000998,TXR-0116,2023-12-19,66.25167575019108
LOA-000200,TXR-0024,2023-08-08,63.624883582890696
LOA-000867,TXR-0102,2024-04-04,76.30115764256895
LOA-000777,TXR-0091,2024-03-01,76.82578964101653
LOA-001727,TXR-0204,2023-08-08,67.40548321878471
LOA-000334,TXR-0038,2023-04-14,55.091863091272195
LOA-001442,TXR-0167,2023-09-18,68.58323991469457
LOA-001958,TXR-0231,2024-05-19,69.3570639193258
LOA-001319,TXR-0153,2023-01-18,81.70522582184682
LOA-001644,TXR-0194,2023-08-24,95.8197152883404
LOA-001469,TXR-0172,2023-02-20,52.90131910314581
LOA-000545,TXR-0063,2023-07-30,73.73968427520121
LOA-001299,TXR-0151,2024-01-10,94.64046757759888
LOA-000328,TXR-0038,2023-05-08,50.2762532522095
LOA-000971,TXR-0113,2023-12-30,92.09169996867007
LOA-000007,TXR-0001,2023-04-07,104.92790813609192
LOA-001314,TXR-0153,2024-06-07,73.59518554394916
LOA-000412,TXR-0047,2023-08-13,102.2855264802441
LOA-000329,TXR-0038,2023-11-23,66.80208325882806
LOA-000830,TXR-0098,2023-06-26,62.964775175217326
LOA-001516,TXR-0177,2023-03-15,77.86115768809927
LOA-001527,TXR-0178,2024-04-10,67.06774269308964
LOA-000806,TXR-0094,2023-04-22,59.55427856038814
LOA-001566,TXR-0184,2023-11-02,78.32186970536283
LOA-001162,TXR-0135,2023-09-27,84.11756192016284
LOA-000769,TXR-0090,2023-07-19,71.26774856622735
LOA-000935,TXR-0109,2023-06-16,89.9603380803681
LOA-000832,TXR-0098,2023-08-05,81.14472764324071
LOA-000755,TXR-0088,2023-05-20,50.37661063549434
LOA-000697,TXR-0081,2023-12-21,92.25359268762996
LOA-000497,TXR-0058,2023-03-12,50.676072229570856
LOA-001043,TXR-0122,2023-06-21,71.75331392985532
LOA-000303,TXR-0035,2023-03-22,56.43559006983248
LOA-001394,TXR-0162,2024-04-30,48.952327382590965
LOA-000685,TXR-0080,2023-08-26,77.65606347021999
LOA-000704,TXR-0082,2023-06-02,60.096014956367135
LOA-001941,TXR-0228,2023-02-03,55.37154891266516
LOA-000489,TXR-0056,2023-09-27,65.77625336565634
LOA-000044,TXR-0006,2024-05-24,52.746062253817996
LOA-000380,TXR-0043,2023-01-08,43.23806672172694
LOA-000327,TXR-0038,2023-12-31,55.66150543073732
LOA-000610,TXR-0071,2023-07-29,64.9538434109853
LOA-001749,TXR-0206,2024-03-24,55.45379916054449
LOA-001071,TXR-0125,2023-02-17,76.15319539891463
LOA-001249,TXR-0145,2023-06-14,56.40761368867616
LOA-000968,TXR-0113,2023-01-02,66.34249718004456
LOA-000247,TXR-0028,2024-03-25,77.64910904262901
LOA-000848,TXR-0100,2023-06-01,71.44414555086757
LOA-000827,TXR-0098,2023-10-28,87.37645279538664
LOA-001747,TXR-0206,2023-04-01,50.98587759850477
LOA-000648,TXR-0075,2024-03-06,53.729321893692635
LOA-000529,TXR-0061,2023-11-17,80.44419092538371
LOA-000878,TXR-0104,2023-01-04,72.10055558811443
LOA-000060,TXR-0008,2023-02-04,
LOA-000626,TXR-0073,2024-01-02,80.0377998673436
LOA-001142,TXR-0133,2023-04-29,90.24348706806563
LOA-000441,TXR-0050,2023-02-03,58.383035699287845
LOA-000385,TXR-0044,2023-11-17,71.49361949596681
LOA-000795,TXR-0093,2023-01-18,86.96071575636945
LOA-001300,TXR-0151,2023-03-13,78.95209999009212
LOA-000143,TXR-0018,2023-11-10,70.48841386825613
LOA-001444,TXR-0168,2023-02-25,84.4984706917205
LOA-001528,TXR-0178,2023-08-10,78.43910894787096
LOA-001200,TXR-0140,2024-06-21,68.17581443403694
LOA-001021,TXR-0119,2024-05-09,72.2770731497078
LOA-000784,TXR-0092,2024-01-04,39.604329437367795
LOA-000560,TXR-0064,2023-08-16,85.90465210605014
LOA-000638,TXR-0074,2023-10-19,55.49691548957091
LOA-001289,TXR-0149,2023-08-15,76.80449016944155
LOA-000723,TXR-0084,2023-09-10,71.09074327597646
LOA-001929,TXR-0227,2024-06-12,71.30361209530723
LOA-001060,TXR-0124,2023-12-06,51.09396617744861
LOA-001481,TXR-0173,2023-03-03,74.79784185216937
LOA-000571,TXR-0066,2023-07-17,77.95042346043012
LOA-001275,TXR-0148,2023-06-15,45.41850284880893
LOA-000890,TXR-0105,2024-06-22,78.13374932932886
LOA-001533,TXR-0179,2024-06-24,74.72647954958555
LOA-001302,TXR-0151,2024-03-08,80.73770678113928
LOA-001422,TXR-0165,2023-08-10,77.20778630376246
LOA-000201,TXR-0024,2023-07-02,54.05498033672461
LOA-001585,TXR-0186,2023-12-20,82.06639597255469
LOA-001648,TXR-0194,2023-03-06,94.1555875067642
LOA-001202,TXR-0140,2023-12-09,49.352509667837516
LOA-001732,TXR-0205,2024-05-05,34.10101194777544
LOA-000266,TXR-0031,2024-04-10,59.66825537400918
LOA-001826,TXR-0216,2023-01-14,76.776567214003
LOA-000786,TXR-0092,2024-03-21,58.78156814988301
LOA-000195,TXR-0024,2023-02-16,70.57835978874398
LOA-000930,TXR-0109,2023-04-26,75.68155393106687
LOA-001695,TXR-0200,2024-04-04,47.03364568514124
LOA-001247,TXR-0145,2024-06-13,48.86063664162785
LOA-000649,TXR-0075,2023-04-04,62.7786040898608
LOA-001207,TXR-0141,2023-11-04,75.46180071000029
LOA-000887,TXR-0104,2023-09-05,71.45365763737357
LOA-001696,TXR-0200,2024-02-12,59.909570784293365
LOA-000808,TXR-0095,2023-10-01,55.23248261397214
LOA-000215,TXR-0026,2023-06-28,69.43351952220517
LOA-001059,TXR-0124,2023-10-25,43.12780624146849
LOA-001507,TXR-0175,2024-05-26,91.40125383864344
LOA-001511,TXR-0176,2023-11-29,93.27788820894239
LOA-001138,TXR-0132,2023-09-27,86.75399001535092
LOA-001883,TXR-0222,2023-04-07,98.30206494090375
LOA-000733,TXR-0086,2024-05-17,67.89971586879524
LOA-000981,TXR-0114,2024-05-18,75.06573777714533
LOA-000896,TXR-0105,2024-03-10,86.63737785397261
LOA-001869,TXR-0220,2023-09-06,87.5956161501511
LOA-001748,TXR-0206,2023-10-31,54.49023381168564
LOA-001399,TXR-0162,2023-08-04,71.49712884168602
LOA-000243,TXR-0028,2024-05-03,71.51844900398714
LOA-000811,TXR-0095,2023-07-21,69.66521986965003
LOA-000966,TXR-0112,2024-02-24,85.45878673766497
LOA-001174,TXR-0137,2023-06-23,94.70031643577877
LOA-000758,TXR-0088,2023-11-14,48.03573736802997
LOA-001392,TXR-0162,2023-03-07,71.12070631703547
LOA-000839,TXR-0099,2023-05-31,52.96968720640901
LOA-000774,TXR-0091,2024-04-21,87.57766065711998
LOA-001279,TXR-0148,2024-02-03,53.24495808673086
LOA-001111,TXR-0130,2023-09-13,88.79197338309172
LOA-000341,TXR-0039,2023-09-12,57.22572660124576
LOA-000548,TXR-0063,2023-08-25,74.63034188509653
LOA-001343,TXR-0157,2023-02-13,73.12542398546981
LOA-000083,TXR-0010,2023-04-07,61.71135255776722
LOA-001454,TXR-0169,2023-07-21,84.44852813901703
LOA-001538,TXR-0180,2023-10-15,66.46252230135104
LOA-000804,TXR-0094,2023-02-08,56.58283840832614
LOA-001523,TXR-0178,2023-10-15,67.2355831196781
LOA-000533,TXR-0062,2023-11-07,81.68820203055205
LOA-000402,TXR-0046,2023-02-09,61.10321110467794
LOA-001899,TXR-0224,2024-02-11,62.11226022689465
LOA-000690,TXR-0080,2024-03-15,74.98129072658439
LOA-001779,TXR-0209,2023-04-07,85.18958914537157
LOA-000780,TXR-0091,2023-12-12,79.48812762729757
LOA-001022,TXR-0119,2023-04-01,60.65725162125603
LOA-001351,TXR-0158,2024-02-16,68.27297082898062
LOA-000778,TXR-0091,2023-10-26,70.0289823290893
LOA-001719,TXR-0203,2024-02-26,
LOA-000814,TXR-0096,2024-06-19,78.67901752902044
LOA-000305,TXR-0035,2023-05-10,63.641463440922024
LOA-001390,TXR-0162,2023-08-19,55.98983449374533
LOA-001386,TXR-0161,2023-09-23,76.8590516502276
LOA-001827,TXR-0216,2023-03-12,91.10425642377116
LOA-001709,TXR-0202,2023-03-07,84.20564089462883
LOA-001554,TXR-0182,2023-10-08,29.962619847546367
LOA-001046,TXR-0122,2023-01-30,48.14262393338339
LOA-000901,TXR-0106,2023-06-07,87.62173302064825
LOA-000153,TXR-0019,2023-05-25,61.24524579653911
LOA-001543,TXR-0181,2023-12-04,63.27745093218429
LOA-000054,TXR-0007,2024-04-24,45.1119896066426
LOA-001090,TXR-0128,2023-04-02,57.235270760596585
LOA-001329,TXR-0155,2023-09-06,45.532470453736565
LOA-001240,TXR-0144,2023-01-15,67.22188694259914
LOA-000040,TXR-0006,2024-02-27,64.9204745844157
LOA-000539,TXR-0062,2023-05-08,91.24428005452515
LOA-000260,TXR-0030,2023-07-05,60.67137895845092
LOA-001049,TXR-0123,2024-05-31,67.65117481232423
LOA-001205,TXR-0140,2023-12-19,63.40150910291782
LOA-001715,TXR-0202,2023-12-11,80.22148221807993
LOA-001774,TXR-0209,2024-06-24,77.13427569198555
LOA-000204,TXR-0025,2023-12-23,60.52386247225679
LOA-000997,TXR-0116,2023-05-22,65.57213043122846
LOA-001110,TXR-0130,2023-08-19,77.51441319875408
LOA-001382,TXR-0161,2023-08-05,72.53147568792215
LOA-000101,TXR-0012,2023-10-11,58.553815588906865
LOA-000634,TXR-0074,2024-06-06,56.170590470200935
LOA-000542,TXR-0062,2024-02-27,95.64237155689148
LOA-001246,TXR-0145,2024-05-07,39.254094161220074
LOA-000735,TXR-0086,2023-11-06,
LOA-001517,TXR-0177,2024-01-21,62.48965089988557
LOA-001069,TXR-0125,2024-02-08,75.15727459301436
LOA-001949,TXR-0230,2024-04-28,74.76053800935358
LOA-001698,TXR-0200,2023-02-21,57.24361478091562
LOA-001820,TXR-0214,2023-03-29,63.397901573832854
LOA-000729,TXR-0085,2023-12-13,96.59459655571469
LOA-000900,TXR-0106,2024-02-09,72.39336872991535
LOA-001010,TXR-0118,2023-10-26,80.48024883935373
LOA-001118,TXR-0130,2023-02-22,72.74448479560701
LOA-001365,TXR-0159,2023-11-15,44.690314282480976
LOA-001896,TXR-0223,2023-11-11,69.79245322981888
LOA-000425,TXR-0048,2023-03-24,86.2944561889829
LOA-001676,TXR-0198,2024-01-12,77.98189636710235
LOA-001666,TXR-0196,2023-03-29,75.5957365664756
LOA-001825,TXR-0215,2024-03-02,59.71591278984222
LOA-000127,TXR-0016,2023-05-08,91.8177476716011
LOA-000357,TXR-0041,2023-12-23,77.85841449467061
LOA-001583,TXR-0186,2023-11-20,74.92345020642827
LOA-001623,TXR-0191,2024-02-04,69.30774212278175
LOA-001466,TXR-0171,2023-08-09,69.80960219569043
LOA-000002,TXR-0001,2023-03-31,90.67273382854927
LOA-000216,TXR-0026,2023-08-09,76.79091341288084
LOA-001707,TXR-0202,2023-04-28,66.11420177605078
LOA-001970,TXR-0232,2023-05-03,45.24921232696762
LOA-000622,TXR-0072,2023-12-27,41.956772316116755
LOA-000256,TXR-0030,2024-04-12,74.4667684004468
LOA-000534,TXR-0062,2023-06-12,92.50342068750302
LOA-001911,TXR-0225,2024-04-25,63.53745967549605
LOA-001847,TXR-0218,2023-07-30,69.2600091301469
LOA-001348,TXR-0157,2023-12-16,83.0809118443717
LOA-000136,TXR-0017,2023-10-28,69.18964930005085
LOA-001052,TXR-0123,2024-05-28,59.91487716731537
LOA-001458,TXR-0169,2023-01-26,61.53196626313641
LOA-001510,TXR-0176,2024-01-20,75.25237480218736
LOA-001703,TXR-0201,2024-05-08,72.55567233726501
LOA-001155,TXR-0135,2024-04-11,79.6211575078714
LOA-001773,TXR-0209,2023-11-20,100.75130840262426
LOA-001831,TXR-0216,2023-04-12,77.00514003027858
LOA-001792,TXR-0211,2023-05-27,71.75925000346847
LOA-001647,TXR-0194,2023-08-01,89.6859702328333
LOA-000627,TXR-0073,2023-05-11,95.33726134088687
LOA-000586,TXR-0068,2023-05-31,39.66242247838713
LOA-000743,TXR-0087,2023-05-04,90.55842278016183
LOA-000877,TXR-0103,2023-07-06,51.55728017049094
LOA-000034,TXR-0005,2023-04-19,73.75407256277119
LOA-000607,TXR-0070,2024-05-26,
LOA-000936,TXR-0109,2023-01-25,66.11918868559067
LOA-001924,TXR-0226,2023-05-19,72.26995018338755
LOA-001660,TXR-0195,2023-08-16,90.50708799863664
LOA-000526,TXR-0061,2023-01-21,62.765461111967554
LOA-001627,TXR-0191,2023-11-07,65.13554681703593
LOA-000013,TXR-0002,2023-06-19,67.03012543524952
LOA-001919,TXR-0226,2023-04-26,
LOA-001480,TXR-0172,2024-01-13,62.582910309579944
LOA-001578,TXR-0185,2023-12-04,45.24821272298032
LOA-001830,TXR-0216,2024-02-11,75.11402196424159
LOA-000700,TXR-0081,2024-03-30,77.87615848970515
LOA-000199,TXR-0024,2024-01-06,72.21518542150238
LOA-001805,TXR-0213,2023-03-16,74.6504163954439
LOA-000067,TXR-0008,2023-07-26,80.31664578281573
LOA-001027,TXR-0120,2023-11-21,75.99012309721508
LOA-001322,TXR-0154,2023-01-02,82.57286429829647
LOA-001470,TXR-0172,2023-06-06,61.574193461046676
LOA-001447,TXR-0168,2023-07-27,82.99363853238363
LOA-001242,TXR-0144,2023-03-06,78.6526316842321
LOA-000248,TXR-0029,2024-02-17,82.79117767513273
LOA-001346,TXR-0157,2023-05-13,73.64507039126623
LOA-000492,TXR-0057,2023-07-27,91.11769629719632
LOA-000142,TXR-0018,2023-05-22,83.40731266296375
LOA-001017,TXR-0118,2023-11-02,67.90376082053491
LOA-001119,TXR-0131,2023-11-12,79.8529485466458
LOA-001006,TXR-0117,2024-04-02,85.39087088572484
LOA-000642,TXR-0075,2024-06-24,53.70396753368329
LOA-001576,TXR-0185,2023-06-13,42.6747770900646
LOA-000764,TXR-0089,2023-12-20,93.23247272794755
LOA-001132,TXR-0132,2023-11-30,87.37503449941255
LOA-000375,TXR-0043,2023-12-12,42.62427759103391
LOA-001904,TXR-0224,2023-04-18,48.07244465439327
LOA-001605,TXR-0188,2024-05-14,63.7645056355481
LOA-000857,TXR-0101,2023-11-10,55.18656272290921
LOA-001225,TXR-0142,2023-11-30,56.07302360243148
LOA-001862,TXR-0219,2023-06-30,55.99930872646752
LOA-001582,TXR-0186,2023-11-30,61.91559653937054
LOA-001772,TXR-0209,2023-07-02,76.42085452838951
LOA-000484,TXR-0055,2023-01-01,69.11382214346628
LOA-000037,TXR-0005,2023-01-17,69.35411577180543
LOA-000161,TXR-0020,2023-08-11,45.5476543054946
LOA-000231,TXR-0027,2023-11-05,76.10189074641049
LOA-000885,TXR-0104,2024-06-20,61.85557079972741
LOA-000077,TXR-0009,2024-01-15,64.67591238267997
LOA-000633,TXR-0074,2023-07-19,51.14790813698605
LOA-000193,TXR-0023,2024-02-12,
LOA-001109,TXR-0130,2023-05-07,77.54069388872495
LOA-001535,TXR-0179,2023-12-01,76.7302166219545
LOA-000409,TXR-0046,2023-10-30,60.58277311233451
LOA-000517,TXR-0060,2023-03-10,68.04539695693396
LOA-001812,TXR-0214,2024-04-23,62.69764591983031
LOA-000568,TXR-0066,2024-05-14,75.96232520870343
LOA-000179,TXR-0022,2023-12-01,84.51555669011043
LOA-000582,TXR-0068,2023-07-06,43.96605006622711
LOA-001187,TXR-0138,2023-08-10,79.39937859492831
LOA-001189,TXR-0139,2023-07-17,66.14863618803793
LOA-000667,TXR-0078,2023-06-07,52.509228771613024
LOA-000115,TXR-0014,2023-04-16,82.59065698715675
LOA-000523,TXR-0061,2024-06-21,63.744197271117706
LOA-000650,TXR-0075,2023-05-13,57.27708166682007
LOA-001449,TXR-0169,2024-01-03,77.13623989258953
LOA-001562,TXR-0183,2024-04-04,74.62399805496895
LOA-000557,TXR-0064,2023-03-15,102.60951571358049
LOA-000284,TXR-0033,2024-02-22,67.13679240084363
LOA-000702,TXR-0081,2024-01-12,77.63926065577509
LOA-000661,TXR-0077,2023-03-23,88.9276536870925
LOA-001916,TXR-0226,2023-10-26,69.54551114163642
LOA-001457,TXR-0169,2024-06-25,100.12707348383516
LOA-001590,TXR-0187,2023-09-24,81.11800137194068
LOA-000559,TXR-0064,2023-02-03,66.98107002810701
LOA-001611,TXR-0189,2024-06-30,103.57487598748939
LOA-000929,TXR-0109,2023-12-03,90.93697822028949
LOA-001196,TXR-0139,2023-03-29,67.69801299764612
LOA-001170,TXR-0137,2023-10-07,103.27551349097985
LOA-001859,TXR-0219,2023-02-10,44.19989488395692
LOA-000150,TXR-0019,2023-02-28,73.65556752748877
LOA-000422,TXR-0048,2023-07-26,96.38269890858992
LOA-001609,TXR-0189,2023-02-19,
LOA-000017,TXR-0002,2023-11-15,72.29265132260963
LOA-000267,TXR-0031,2023-05-12,81.7567088351849
LOA-000058,TXR-0008,2024-05-12,62.54404713766278
LOA-000683,TXR-0079,2024-06-13,76.44340359756093
LOA-000915,TXR-0107,2023-03-03,57.941869634112685
LOA-001484,TXR-0173,2023-07-02,72.49311022440348
LOA-000625,TXR-0072,2023-02-06,71.6552376918349
LOA-001750,TXR-0206,2024-05-29,63.011438980367124
LOA-001907,TXR-0225,2023-05-12,79.78885475865962
LOA-000358,TXR-0041,2023-07-01,80.50496426566201
LOA-001933,TXR-0227,2023-09-09,54.92932862362202
LOA-001694,TXR-0200,2024-04-23,33.94979554866566
LOA-000686,TXR-0080,2023-12-14,72.1606551350639
LOA-000238,TXR-0028,2023-01-29,64.82234826976345
LOA-000106,TXR-0012,2023-02-25,63.41740684744019
LOA-001890,TXR-0223,2024-03-24,61.02146373964128
LOA-000149,TXR-0019,2023-07-06,59.19127787992142
LOA-000306,TXR-0035,2024-01-26,40.444288318259105
LOA-000381,TXR-0044,2024-06-02,60.8816546759104
LOA-000145,TXR-0018,2023-01-30,90.33147692914592
LOA-001595,TXR-0187,2024-01-28,86.80645022115837
LOA-000674,TXR-0078,2023-07-06,54.88512819542664
LOA-000228,TXR-0027,2023-11-15,70.3983385585436
LOA-000493,TXR-0057,2023-05-20,82.05673654830463
LOA-001122,TXR-0131,2023-02-07,73.44654642986805
LOA-000288,TXR-0033,2024-04-18,59.5042890630996
LOA-000976,TXR-0114,2023-07-24,79.64465511792423
LOA-000632,TXR-0074,2024-04-25,65.12200483563032
LOA-000897,TXR-0106,2023-01-26,75.7675375685024
LOA-000087,TXR-0011,2023-04-25,57.351673523775695
LOA-001224,TXR-0142,2023-08-11,70.04169322979735
LOA-000578,TXR-0067,2023-09-17,91.45352880561407
LOA-001238,TXR-0144,2023-07-11,73.65786217607611
LOA-001294,TXR-0150,2024-03-29,69.83583041375915
LOA-000265,TXR-0030,2023-10-15,79.49136213835685
LOA-000061,TXR-0008,2024-06-07,69.51039056939372
LOA-000616,TXR-0072,2023-05-10,62.1750893623934
LOA-000269,TXR-0031,2023-04-05,72.28202040064423
LOA-001624,TXR-0191,2024-03-25,63.16277039663512
LOA-000717,TXR-0083,2024-03-17,90.24534630956008
LOA-000701,TXR-0081,2024-06-24,74.91977439160281
LOA-000026,TXR-0004,2023-09-18,45.2239886993176
LOA-001116,TXR-0130,2024-01-12,73.95137379688329
LOA-000583,TXR-0068,2024-05-24,25.13062954712403
LOA-000395,TXR-0045,2023-10-30,75.23631968788845
LOA-001029,TXR-0120,2024-03-14,90.16356107340992
LOA-001367,TXR-0159,2024-05-19,65.48918867743394
LOA-000436,TXR-0050,2023-03-19,50.25478859123014
LOA-000675,TXR-0078,2024-06-06,54.61175468487477
LOA-000714,TXR-0082,2023-05-18,53.90169544038486
LOA-000960,TXR-0112,2024-01-08,81.37036429870729
LOA-001658,TXR-0195,2024-05-20,61.31280048654079
LOA-000169,TXR-0021,2023-05-30,85.07181414753897
LOA-001463,TXR-0170,2023-03-15,63.828560423262374
LOA-000160,TXR-0020,2023-10-27,46.215879640121
LOA-001462,TXR-0170,2023-03-11,51.99012613389893
LOA-001357,TXR-0158,2023-03-21,76.6748406496381
LOA-001787,TXR-0210,2023-02-13,50.857189903237796
LOA-001616,TXR-0190,2023-06-14,45.946011765231844
LOA-000230,TXR-0027,2023-01-24,71.01924346672665
LOA-001927,TXR-0227,2024-05-18,64.59633941579655
LOA-000384,TXR-0044,2024-02-17,59.75675796624403
LOA-001764,TXR-0208,2023-04-21,75.99583086136754
LOA-001934,TXR-0228,2024-01-16,43.16941994187727
LOA-001331,TXR-0155,2024-02-21,60.65627864958107
LOA-000813,TXR-0096,2024-06-21,84.91854220409101
LOA-001137,TXR-0132,2024-03-30,73.22650908410847
LOA-001801,TXR-0213,2023-01-04,85.67549344419464
LOA-000241,TXR-0028,2023-12-26,89.54685001338152
LOA-001903,TXR-0224,2024-03-29,38.89986703253184
LOA-001368,TXR-0159,2024-05-24,52.03504149927632
LOA-000535,TXR-0062,2023-06-27,102.38610109138112
LOA-001531,TXR-0179,2024-06-21,72.1525928260028
LOA-001324,TXR-0154,2024-04-25,90.86323814129926
LOA-001932,TXR-0227,2024-04-29,71.25022669274354
LOA-000076,TXR-0009,2023-03-08,82.08524566724219
LOA-000471,TXR-0054,2023-08-11,48.86617952280755
LOA-000282,TXR-0033,2024-06-03,68.3506390105986
LOA-000258,TXR-0030,2024-02-23,63.10072511233173
LOA-000028,TXR-0004,2024-06-20,44.05875257163333
LOA-000836,TXR-0099,2023-01-14,58.63984268253844
LOA-000393,TXR-0045,2023-03-27,73.51458045780761
LOA-001858,TXR-0219,2023-08-17,42.1443928613766
LOA-000362,TXR-0042,2023-09-11,58.08675274009801
LOA-000761,TXR-0089,2024-03-09,103.98371979804583
LOA-001874,TXR-0221,2023-03-06,63.71208252117411
LOA-001136,TXR-0132,2023-05-30,82.21909246990516
LOA-000641,TXR-0074,2024-06-09,54.06437236757371
LOA-001195,TXR-0139,2024-01-05,76.45570028879818
